མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,2426,4,《པེ་》《སྣར་》,ཏེ།,
,,2427,5,《པེ་》《སྣར་》,རྗེ།,
,,2428,6,《པེ་》《སྣར་》,འབྱེད།,
,,2429,7,《པེ་》《སྣར་》,སྒྱུ།,
,,2430,8,《པེ་》《སྣར་》,བྱིན།,
,322,2431,1,《པེ་》《སྣར་》,བརྟེན།,
,,2432,2,《པེ་》《སྣར་》,ཀོ་ཤམ་བིར།,
,,2433,3,《པེ་》《སྣར་》,སྲེག,
,,2434,4,《པེ་》《སྣར་》,pལ།,
,,2435,5,《པེ་》《སྣར་》,བ།,
,,2436,6,《པེ་》《སྣར་》,ནོན།,
,,2437,7,《པེ་》《སྣར་》,ཤམ་བིར།,
,,2438,8,《པེ་》《སྣར་》,འཐོབ།,
,,2439,9,《པེ་》,གདུགས་ཅིག,《སྣར་》,གདུག་ཅིག
,323,2440,1,《པེ་》《སྣར་》,གི།,
,,2441,2,《སྣར་》,བཤེགས།,
,,2442,3,《པེ་》《སྣར་》,ཥ།,
,,2443,4,《པེ་》《སྣར་》,པཱ།,
,,2444,5,《སྣར་》,ཊར།,
,,2445,6,《པེ་》《སྣར་》,ཀྱི།,
,,2446,7,《པེ་》《སྣར་》,གཏང་།,
,,2447,8,《པེ་》《སྣར་》,ན། །ཤིར་ཤ,
,,2448,9,《པེ་》《སྣར་》,གི།,
,,2449,10,《པེ་》《སྣར་》,གི།,
,,2450,11,《སྣར་》,འགྱུར། ,
,,2451,12,《པེ་》《སྣར་》,གི།,
,,2452,13,《པེ་》《སྣར་》,གི།,
,,2453,14,《པེ་》《སྣར་》,གཤེགས་ཤིག,
,,2454,15,《པེ་》《སྣར་》,ཡིས།,
,,2455,16,《པེ་》《སྣར་》,གཤེགས་ཤིག,
,,2456,17,《པེ་》《སྣར་》,བྱ།,
,,2457,18,《པེ་》《སྣར་》,ཤམ་བིར།,
,,2458,19,《པེ་》《སྣར་》,ཀྱི་རྩེ།,
,,2459,20,《པེ་》《སྣར་》,ཤམ་བིར།,
,,2460,21,《པེ་》《སྣར་》,སྟོབ།,
,,2461,22,《པེ་》《སྣར་》,ནི།,
,,2462,23,《པེ་》《སྣར་》,འབྱུང་།,
,,2463,24,《པེ་》《སྣར་》,ཡིས་ཤེས།,
,324,2464,1,《པེ་》《སྣར་》,པོ།,
,,2465,2,《པེ་》《སྣར་》,ཤིར་ཤ,
,,2466,3,《པེ་》《སྣར་》,ཐངས།,
,,2467,4,《པེ་》《སྣར་》,པོ།,
,,2468,5,《པེ་》《སྣར་》,ཡི་མཚན་མོ།,
,,2469,6,《པེ་》《སྣར་》,བཟང་།,
,,2470,7,《པེ་》《སྣར་》,དང་ལྡན།,
,,2471,8,《པེ་》《སྣར་》,རིགས།,
,,2472,9,《པེ་》《སྣར་》,འགྱུར། ,
,,2473,10,《པེ་》《སྣར་》,ཀྱི།,
,,2474,11,《པེ་》《སྣར་》,པོ།,
,,2475,12,《པེ་》《སྣར་》,ན།,
,,2476,13,《པེ་》《སྣར་》,ཞིག,
,,2477,14,《པེ་》《སྣར་》,ཞིག,
,,2478,15,《པེ་》《སྣར་》,ཀྱི།,
,,2479,16,《པེ་》《སྣར་》,འགྱུར། ,
,,2480,17,《པེ་》《སྣར་》,ནང་།,
,,2481,18,《པེ་》《སྣར་》,འགྱུར། ,
,325,2482,1,《པེ་》《སྣར་》,སླབ།,
,,2483,2,《པེ་》《སྣར་》,ལ།,
,,2484,3,《པེ་》《སྣར་》,སླབ།,
,,2485,4,《པེ་》《སྣར་》,ཅོམ།,
,,2486,5,《པེ་》《སྣར་》,འགྱུར།,
,,2487,6,《པེ་》《སྣར་》,ཡིས།,
,,2488,7,《པེ་》《སྣར་》,ཞེས།,
,,2489,8,《པེ་》《སྣར་》,བསླབ་པ་མིན།,
,,2490,9,《པེ་》,ཡིས།,
,,2491,10,《པེ་》《སྣར་》,སྟེན།,
,,2492,11,《པེ་》《སྣར་》,རླང་།,
,,2493,12,《པེ་》《སྣར་》,ཀྱི།,
,,2494,13,《པེ་》《སྣར་》,ཡིས།,
,326,2495,1,《པེ་》《སྣར་》,ན།,
,,2496,2,《པེ་》《སྣར་》,པོ་འཐོབ།,
,,2497,3,《པེ་》《སྣར་》,ཐངས།,
,,2498,4,《པེ་》《སྣར་》,ཟད།,
,,2499,5,《པེ་》《སྣར་》,ཐོན།,
,,2500,6,《པེ་》《སྣར་》,རུང་།,
,,2501,7,《པེ་》《སྣར་》,གྱི།,
,,2502,8,《པེ་》《སྣར་》,མནན་གནས།,
,,2503,9,《པེ་》《སྣར་》,བ་འབྱུང་།,
,,2504,10,《པེ་》《སྣར་》,འགྱུར།,
,,2505,11,《པེ་》《སྣར་》,གཟུགས།,
,,2506,12,《པེ་》《སྣར་》,པོའི།,
,,2507,13,《པེ་》《སྣར་》,སོ།,
,,2508,14,《པེ་》《སྣར་》,མཆོད།,
,,2509,15,《པེ་》《སྣར་》,ཀྱིས།,
,,2510,16,《པེ་》《སྣར་》,གྱུར།,
,327,2511,1,《པེ་》《སྣར་》,སྐམས་གྱུར།,
,,2512,2,《པེ་》《སྣར་》,ཡིས།,
,,2513,3,《པེ་》《སྣར་》,བས།,
,,2514,4,《པེ་》《སྣར་》,ཡིས།,
,,2515,5,《པེ་》《སྣར་》,གཟུང་།,
,,2516,6,《པེ་》《སྣར་》,ཥ།,
,,2517,7,《པེ་》《སྣར་》,བསོན།,
,,2518,8,《པེ་》《སྣར་》,སྲེག,
,,2519,9,《པེ་》《སྣར་》,དོ།,
,,2520,10,《པེ་》《སྣར་》,དག,
,,2521,11,《སྣར་》,གཞེངས།,
,328,2522,1,《པེ་》《སྣར་》,ཡིས།,
,,2523,2,《པེ་》《སྣར་》,མའི།,
,,2524,3,《པེ་》《སྣར་》,ཡིས།,
,,2525,4,《པེ་》《སྣར་》,ཚ།,
,,2526,5,《པེ་》《སྣར་》,སྐམས།,
,,2527,6,《པེ་》《སྣར་》,ཚུབ།,
,,2528,7,《པེ་》,ཆད།,
,,2529,8,《པེ་》《སྣར་》,ཡིས།,
,329,2530,1,《པེ་》《སྣར་》,ཡོངས།,
,,2531,2,《པེ་》《སྣར་》《ཅོ་》,ཡི། ,
,,2532,3,《པེ་》《སྣར་》,སྒོང་པ།,
,,2533,4,《པེ་》《སྣར་》,ནི།,
,,2534,5,《པེ་》《སྣར་》,བཏང་།,
,,2535,6,《པེ་》《སྣར་》,སྟན་ནས།,
,,2536,7,《པེ་》《སྣར་》,གྱུར་པ།,
,330,2537,1,《པེ་》《སྣར་》,འགྱུར་ཅིང་།,
,,2538,2,《པེ་》《སྣར་》,པ། །དམ་ཆོས།,
,,2539,3,《པེ་》《སྣར་》,བྲེག,
,,2540,4,《པེ་》《སྣར་》,དང་།,
,,2541,5,《པེ་》《སྣར་》,ཡི། ,
,,2542,6,《པེ་》《སྣར་》,བསྣུབ་པར་བྱ་བའི་ཕྱིར།,
,,2543,7,《པེ་》《སྣར་》,བྱ།,
,,2544,8,《པེ་》《སྣར་》,དགེ།,
,,2545,9,《པེ་》《སྣར་》,གི།,
,,2546,10,《པེ་》《སྣར་》,ཡིས།,
,,2547,11,《པེ་》《སྣར་》,འཕོངས།,
,331,2548,1,《པེ་》,རྟུལ།,
,,2549,2,《པེ་》《སྣར་》,པ།,
,,2550,3,《སྣར་》,ཏོ།,
,,2551,4,《པེ་》《སྣར་》,གི།,
,,2552,5,《པེ་》《སྣར་》,བཀོད་གྱུར།,
,,2553,6,《པེ་》《སྣར་》,གི།,
,,2554,7,《སྣར་》,དང་།,
,,2555,8,《པེ་》《སྣར་》,རྗེ་དང་།,
,,2556,9,《པེ་》《སྣར་》,ཡང་།,
,,2557,10,《པེ་》《སྣར་》,བཏང་།,
,332,2558,1,《པེ་》《སྣར་》,pནི།,
,,2559,2,《པེ་》《སྣར་》,mབ།,
,,2560,3,《པེ་》《སྣར་》,དེ།,
,,2561,4,《པེ་》《སྣར་》,འགྱུར།,
,,2562,5,《པེ་》《སྣར་》,རིངས།,
,,2563,6,《པེ་》《སྣར་》,གིས།,
,,2564,7,《པེ་》《སྣར་》,མདུན་སྩལ།,
,,2565,8,《པེ་》《སྣར་》,མདུན།,
,,2566,9,《པེ་》《སྣར་》,བ།,
,,2567,10,《པེ་》《སྣར་》,ཁ།,
,,2568,11,《པེ་》《སྣར་》,ཏི།,
,,2569,12,《པེ་》《སྣར་》,དྲ།,
,,2570,13,《པེ་》《སྣར་》,དྲེ།,
,,2571,14,《པེ་》《སྣར་》,མུ་ཥེ། ཎཾ།,
,,2572,15,《པེ་》《སྣར་》,པ།,
,,2573,16,《པེ་》《སྣར་》,ཀྱི།,
,,2574,17,《པེ་》《སྣར་》,དྲག,
,,2575,18,《པེ་》《སྣར་》,འགྱུར།,
,,2576,19,《པེ་》《སྣར་》,mདག,
,,2577,20,《པེ་》《སྣར་》,གི།,
,333,2578,1,《པེ་》《སྣར་》,ཀྱི།,
,,2579,2,《པེ་》《སྣར་》,mཔའི་སྤྱོད།,
,,2580,3,《པེ་》《སྣར་》,རྫི།,
,,2581,4,《པེ་》《སྣར་》,mསྟོང་།,
,,2582,5,《སྣར་》,པར།,
,,2583,6,《པེ་》《སྣར་》,བཟུང་།,
,,2584,7,《སྣར་》,འཆད།,
,,2585,8,《པེ་》,གྱུར།,
,,2586,9,《པེ་》《སྣར་》,གྱུར་པ་ན།,
,,2587,10,《པེ་》《སྣར་》,ཡིས།,
,334,2588,1,《པེ་》《སྣར་》,གཡེང་བའི།,
,,2589,2,《པེ་》《སྣར་》,སྡམས།,
,,2590,3,《པེ་》《སྣར་》,ཡིས།,
,,2591,4,《པེ་》,མནོན།,
,,2592,5,《པེ་》《སྣར་》,དེ།,
,,2593,6,《པེ་》,pབ།,
,,2594,7,《པེ་》《སྣར་》,བརྩོད།,
,,2595,8,《པེ་》《སྣར་》,གྱུར་པའི།,
,,2596,9,《ཅོ་》,རྩེ།,
,,2597,10,《པེ་》《སྣར་》,mཔས་གནས།,
,,2598,11,《པེ་》《སྣར་》,འཚོང་།,
,,2599,12,《པེ་》《སྣར་》,mཏེ།,
,,2600,13,《པེ་》《སྣར་》,སྒོམས།,
,335,2601,1,《པེ་》《སྣར་》,འབྲུ།,
,,2602,2,《པེ་》,ཤོས་ཀྱི།,《སྣར་》,ཤོད་ཀྱི།
,,2603,3,《པེ་》《སྣར་》,ཀྱི།,
,,2604,4,《པེ་》《སྣར་》,མཁར།,
,,2605,5,《པེ་》《སྣར་》,།།,
,,2606,6,《པེ་》《སྣར་》,པའི།,
,,2607,7,《པེ་》《སྣར་》,mའདའ་བའི།,
,,2608,8,《པེ་》《སྣར་》,ཆོས།,
,,2609,9,《པེ་》《སྣར་》,ཀྱི།,
,,2610,10,《པེ་》《སྣར་》,གྱུར།,
,336,2611,1,《སྣར་》,སྐྱེར།,
,,2612,2,《པེ་》《སྣར་》,pརོ།།,
,,2613,3,《པེ་》《སྣར་》,འགྱེད།,
,,2614,4,《པེ་》《སྣར་》,གདན་བཟུང་།,
,,2615,5,《པེ་》《སྣར་》,བཟུང་།,
,,2616,6,《པེ་》《སྣར་》,གིས།,
,,2617,7,《པེ་》《སྣར་》,གི།,
,,2618,8,《པེ་》《སྣར་》,པའི།,
,,2619,9,《པེ་》《སྣར་》,དགོད།,
,,2620,10,《པེ་》《སྣར་》,བཟུང་།,
,337,2621,1,《པེ་》《སྣར་》,བ།,
,,2622,2,《པེ་》《སྣར་》,ཀྱི།,
,,2623,3,《པེ་》《སྣར་》,གྱུར་པ།,
,,2624,4,《པེ་》《སྣར་》,mསླར་ཡང་།,
,,2625,5,《པེ་》《སྣར་》,པས།,
,,2626,6,《པེ་》《སྣར་》,ཀྱི་མི་རྫི།,
,338,2627,1,《པེ་》《སྣར་》,mརོ།།,
,,2628,2,《པེ་》《སྣར་》,འཇིག,
,,2629,3,《པེ་》《སྣར་》,mརོ།།,
,,2630,4,《པེ་》《སྣར་》,mརོ།།,
,,2631,5,《པེ་》《སྣར་》,mནི།,
,,2632,6,《པེ་》《སྣར་》,བཀང་།,
,,2633,7,《པེ་》《སྣར་》,ཡངས།,
,,2634,8,《པེ་》《སྣར་》,བར།,
,,2635,9,《པེ་》《སྣར་》,པོ།,
,,2636,10,《པེ་》《སྣར་》,གིས།,
,,2637,11,《པེ་》《སྣར་》,དགོད།,
,339,2638,1,《པེ་》《སྣར་》,mརོ།།,
,,2639,2,《པེ་》《སྣར་》,mདག,
,340,2640,1,《པེ་》《སྣར་》,པ།,
,,2641,2,《པེ་》《སྣར་》,mཀླུང་གི།,
,,2642,3,《པེ་》《སྣར་》,པར།,
,,2643,4,《པེ་》《སྣར་》,བཟུང་།,
,,2644,5,《པེ་》《སྣར་》,mཉིད།,
,,2645,6,《པེ་》《སྣར་》,ཀྱི།,
,,2646,7,《པེ་》《སྣར་》,བཟུང་།,
,,2647,8,《པེ་》,སྐྱེད།,
,,2648,9,《པེ་》《སྣར་》,ཏུ།,
,,2649,10,《པེ་》,ཆས།,
,,2650,11,《པེ་》《སྣར་》,mཡང་།,
,341,2651,1,《པེ་》《སྣར་》,ཡིད།,
,,2652,2,《པེ་》《སྣར་》,འཕམ།,
,,2653,3,《པེ་》《སྣར་》,གཅད།,
,,2654,4,《པེ་》《སྣར་》,mལ།,
,,2655,5,《པེ་》《སྣར་》,གསུངས།,
,,2656,6,《པེ་》《སྣར་》,pཏན།,
,,2657,7,《པེ་》《སྣར་》,གྱིས།,
,,2658,8,《པེ་》,mཆོས།,
,,2659,9,《པེ་》《སྣར་》,འགྲོན།,
,,2660,10,《པེ་》《སྣར་》,ཏོ།,
,,2661,11,《པེ་》《སྣར་》,བྱའོ།,
,,2662,12,《སྣར་》,བཕྱིའོ།,
,342,2663,1,《པེ་》《སྣར་》,ནི།,
,,2664,2,《པེ་》《སྣར་》,འགྱུར།,
,,2665,3,《པེ་》,ཀྱིས་བཀའ་སྩལ་པ།,《སྣར་》,ཀྱིས་བཀའ་བ།
,,2666,4,《པེ་》《སྣར་》,འགྱུར་རོ།,
,,2667,5,《པེ་》《སྣར་》,གཅིག,
,,2668,6,《སྣར་》,འགྱུར།,
,,2669,7,《པེ་》《སྣར་》,pབདག,
,,2670,8,《པེ་》《སྣར་》,དག,
,,2671,9,《པེ་》《སྣར་》,བསྒྲགས།,
,,2672,10,《པེ་》《སྣར་》,གི།,
,,2673,11,《པེ་》《སྣར་》,བ།,
,343,2674,1,《པེ་》,དབུག,
,,2675,2,《པེ་》《སྣར་》,ཁྱོད།,
,,2676,3,《པེ་》《སྣར་》,mགཏོང་བ།,
,,2677,4,《པེ་》《སྣར་》,འགོད་པར།,
,,2678,5,《པེ་》《སྣར་》,mཁྱོད།,
,,2679,6,《པེ་》《སྣར་》,སྨྲས་པ།,
,,2680,7,《པེ་》《སྣར་》,ཀྱི།,
,,2681,8,《པེ་》《སྣར་》,སྐྱེད།,
,344,2682,1,《པེ་》《སྣར་》,པོ།,
,,2683,2,《པེ་》《སྣར་》,མནོན།,
,,2684,3,《པེ་》《སྣར་》,རིགས།,
,,2685,4,《པེ་》《སྣར་》,ཚོལ།,
,,2686,5,《པེ་》《སྣར་》,ཀྱིས།,
,,2687,6,《པེ་》《སྣར་》,ན།,
,,2688,7,《པེ་》《སྣར་》,mཞེ་ན། མང་དུ་ཐོས་པ་ལས་ཤེས་རབ་འབྱུང་བ་ཡིན།,
,,2689,8,《པེ་》《སྣར་》,ལྟར།,
,,2690,9,《པེ་》《སྣར་》,ཀྱི།,
,,2691,10,《པེ་》《སྣར་》,mདེ།,
,,2692,11,《པེ་》《སྣར་》,སྐྱེད།,
,,2693,12,《པེ་》《སྣར་》,ཀྱིས།,
,,2694,13,《པེ་》《སྣར་》,བརྩམས།,
,345,2695,1,《པེ་》《སྣར་》,ལ།,
,,2696,2,《པེ་》《སྣར་》,ཀྱི།,
,,2697,3,《པེ་》《སྣར་》,གི།,
,,2698,4,《པེ་》《སྣར་》,དེང་།,
,,2699,5,《པེ་》《སྣར་》,གི།,
,,2700,6,《པེ་》《སྣར་》,མནག,
,,2701,7,《པེ་》《སྣར་》,མནག,
,346,2702,1,《པེ་》《སྣར་》,ཀྱི།,
,,2703,2,《པེ་》《སྣར་》,ནུ།,
,,2704,3,《པེ་》《སྣར་》,ནས།,
,,2705,4,《པེ་》《སྣར་》,ནི།,
,,2706,5,《པེ་》《སྣར་》,གི་བྲིས།,
